id,repository_id,notebook_id,cell_id,index,analysis_id,line,column,feature_name,feature_value,skip
1,49,162,5770,1,41,22,0,IPython/run_line_magic,matplotlib,0
2,49,163,5781,1,47,23,0,IPython/run_line_magic,matplotlib,0
3,49,163,5785,5,49,9,4,IPython/output_ref,_,0
4,49,163,5787,7,50,56,23,IPython/output_ref,_,0
5,49,163,5787,7,50,96,50,IPython/output_ref,_,0
6,49,163,5787,7,50,111,56,IPython/output_ref,_,0
7,49,163,5787,7,50,117,12,IPython/output_ref,_,0
8,49,164,5805,1,63,26,0,IPython/run_line_magic,matplotlib,0
9,49,164,5811,7,67,8,4,IPython/output_ref,_,0
10,49,164,5857,53,95,2,0,IPython/output_ref,_,0
11,49,165,5861,1,98,30,0,IPython/run_line_magic,matplotlib,0
12,49,165,5871,11,103,7,31,IPython/output_ref,_,0
13,49,165,5880,20,109,5,19,IPython/output_ref,_,0
14,49,165,5880,20,109,5,22,IPython/output_ref,_,0
15,49,165,5880,20,109,5,25,IPython/output_ref,_,0
16,49,165,5884,24,112,11,78,IPython/output_ref,_,0
17,49,165,5889,29,116,15,4,IPython/output_ref,_,0
18,49,165,5891,31,118,9,8,IPython/output_ref,_,0
19,49,165,5891,31,118,9,17,IPython/output_ref,_,0
20,49,165,5891,31,118,9,20,IPython/output_ref,_,0
21,49,166,5894,1,120,36,0,IPython/run_line_magic,matplotlib,0
22,49,166,5899,6,123,8,4,IPython/output_ref,_,0
23,49,166,5906,13,127,4,10,IPython/output_ref,_,0
24,49,166,5908,15,128,16,0,IPython/output_ref,_,0
25,49,166,5908,15,128,18,0,IPython/output_ref,_,0
26,49,166,5908,15,128,20,0,IPython/output_ref,_,0
27,49,166,5910,17,129,19,4,IPython/output_ref,_,0
28,49,166,5912,19,130,25,4,IPython/output_ref,_,0
29,49,166,5913,20,131,7,0,IPython/output_ref,_,0
30,49,166,5921,28,136,7,31,IPython/output_ref,_,0
31,49,166,5927,34,141,5,19,IPython/output_ref,_,0
32,49,166,5927,34,141,5,22,IPython/output_ref,_,0
33,49,166,5927,34,141,5,25,IPython/output_ref,_,0
34,49,166,5931,38,144,11,78,IPython/output_ref,_,0
35,49,166,5936,43,148,15,4,IPython/output_ref,_,0
36,49,166,5938,45,150,9,8,IPython/output_ref,_,0
37,49,166,5938,45,150,9,17,IPython/output_ref,_,0
38,49,166,5938,45,150,9,20,IPython/output_ref,_,0
39,49,167,5941,1,152,26,0,IPython/run_line_magic,matplotlib,0
40,49,168,5998,1,188,24,0,IPython/run_line_magic,matplotlib,0
41,49,168,6004,7,192,8,4,IPython/output_ref,_,0
42,49,168,6053,56,222,2,0,IPython/output_ref,_,0
43,49,168,6055,58,224,5,0,IPython/output_ref,_,0
44,49,168,6055,58,224,8,0,IPython/output_ref,_,0
45,49,168,6055,58,224,11,0,IPython/output_ref,_,0
46,49,168,6055,58,224,14,0,IPython/output_ref,_,0
47,49,169,6059,1,227,19,0,IPython/run_line_magic,matplotlib,0
48,49,169,6064,6,230,8,4,IPython/output_ref,_,0
49,49,169,6070,12,233,15,8,IPython/output_ref,_,0
50,49,170,6074,1,236,28,0,IPython/run_line_magic,matplotlib,0
51,49,170,6084,11,241,7,31,IPython/output_ref,_,0
52,49,170,6093,20,247,5,19,IPython/output_ref,_,0
53,49,170,6093,20,247,5,22,IPython/output_ref,_,0
54,49,170,6093,20,247,5,25,IPython/output_ref,_,0
55,49,170,6097,24,250,11,78,IPython/output_ref,_,0
56,49,170,6102,29,254,15,4,IPython/output_ref,_,0
57,49,170,6104,31,256,9,8,IPython/output_ref,_,0
58,49,170,6104,31,256,9,17,IPython/output_ref,_,0
59,49,170,6104,31,256,9,20,IPython/output_ref,_,0
60,72,254,7698,0,258,1,0,IPython/system,pip,0
61,72,254,7699,1,259,1,0,IPython/system,pip,0
62,72,254,7700,2,260,1,0,IPython/system,apt-get,0
63,72,254,7701,3,261,1,0,IPython/run_line_magic,load_ext,0
64,72,254,7702,4,262,1,0,IPython/run_cell_magic,R,0
65,72,254,7703,5,263,1,0,IPython/run_cell_magic,R,0
66,72,254,7704,6,264,1,0,IPython/run_cell_magic,R,0
67,72,255,7712,4,270,3,0,IPython/run_line_magic,config,0
68,72,255,7712,4,270,6,0,IPython/run_line_magic,matplotlib,0
69,72,255,7741,33,283,1,0,IPython/run_cell_magic,time,0
70,72,256,7757,4,290,1,0,IPython/run_line_magic,config,0
71,72,256,7757,4,290,2,0,IPython/run_line_magic,matplotlib,0
72,72,256,7766,13,294,2,0,IPython/system,wget,0
73,72,256,7778,25,299,1,0,IPython/run_cell_magic,time,0
74,72,259,7808,1,308,7,0,IPython/run_line_magic,matplotlib,0
75,72,259,7812,5,310,1,0,IPython/system,wget,0
76,72,259,7812,5,310,2,0,IPython/system,unzip,0
77,72,259,7813,6,311,1,0,IPython/system,wget,0
78,72,259,7813,6,311,2,0,IPython/system,unzip,0
79,72,259,7828,21,323,1,0,IPython/system,rm,0
80,72,259,7828,21,323,2,0,IPython/system,rm,0
81,72,259,7828,21,323,3,0,IPython/system,rm,0
82,72,260,7834,2,327,2,0,IPython/system,wget,0
83,72,260,7837,5,329,2,0,IPython/system,wget,0
84,72,261,7843,1,332,7,0,IPython/run_line_magic,matplotlib,0
85,72,261,7847,5,334,1,0,IPython/system,wget,0
86,72,261,7847,5,334,2,0,IPython/system,unzip,0
87,72,261,7848,6,335,1,0,IPython/system,wget,0
88,72,261,7848,6,335,2,0,IPython/system,unzip,0
89,72,261,7859,17,343,1,0,IPython/system,rm,0
90,72,261,7859,17,343,2,0,IPython/system,rm,0
91,72,261,7859,17,343,3,0,IPython/system,rm,0
92,72,261,7861,19,345,1,0,IPython/system,rm,0
93,72,262,7871,7,352,1,0,IPython/system,/usr/bin/R,0
94,72,263,7877,4,356,2,0,IPython/run_line_magic,config,0
95,72,263,7877,4,356,3,0,IPython/run_line_magic,matplotlib,0
96,72,263,7898,25,367,2,0,IPython/system,wget,0
97,72,263,7916,43,378,1,0,IPython/run_cell_magic,time,0
98,72,264,7970,3,409,2,0,IPython/run_line_magic,config,0
99,72,264,7970,3,409,3,0,IPython/run_line_magic,matplotlib,0
100,72,264,7977,10,412,2,0,IPython/system,seuratToAnndata,0
101,72,264,8019,52,437,1,0,IPython/run_cell_magic,time,0
102,72,265,8076,6,468,3,0,IPython/run_line_magic,config,0
103,72,265,8076,6,468,6,0,IPython/run_line_magic,matplotlib,0
104,72,266,8115,5,485,3,0,IPython/run_line_magic,config,0
105,72,266,8115,5,485,6,0,IPython/run_line_magic,matplotlib,0
106,72,267,8179,3,519,3,0,IPython/run_line_magic,config,0
107,72,267,8179,3,519,6,0,IPython/run_line_magic,matplotlib,0
108,72,267,8212,36,535,1,0,IPython/run_cell_magic,time,0
109,72,267,8214,38,536,1,0,IPython/run_cell_magic,time,0
110,72,268,8221,5,540,3,0,IPython/run_line_magic,config,0
111,72,268,8221,5,540,6,0,IPython/run_line_magic,matplotlib,0
112,72,269,8238,6,548,3,0,IPython/run_line_magic,config,0
113,72,269,8238,6,548,6,0,IPython/run_line_magic,matplotlib,0
114,72,269,8260,28,560,1,0,IPython/run_cell_magic,time,0
115,72,269,8265,33,562,1,0,IPython/run_cell_magic,time,0
116,72,270,8273,5,567,3,0,IPython/run_line_magic,config,0
117,72,270,8273,5,567,7,0,IPython/run_line_magic,matplotlib,0
118,72,272,8314,2,579,4,0,IPython/run_line_magic,matplotlib,0
119,72,272,8316,4,581,1,0,IPython/run_line_magic,config,0
120,72,272,8319,7,582,2,0,IPython/system,wget,0
121,72,272,8319,7,582,3,0,IPython/system,wget,0
122,72,273,8342,7,595,2,0,IPython/system,genomepy,0
123,72,273,8346,11,598,1,0,IPython/system,wget,0
124,72,273,8357,22,606,2,0,IPython/system,rm,0
125,72,274,8360,0,609,4,0,IPython/run_line_magic,matplotlib,0
126,72,274,8360,0,609,12,0,IPython/run_line_magic,config,0
127,72,274,8367,7,615,2,0,IPython/system,unzip,0
128,72,274,8373,13,619,2,0,IPython/system,perl,0
129,72,274,8374,14,620,2,0,IPython/system,annotatePeaks.pl,0
130,72,274,8381,21,626,1,0,IPython/system,ls,0
131,72,274,8382,22,627,1,0,IPython/system,ls,0
132,72,274,8383,23,628,1,0,IPython/system,rm,0
133,72,274,8384,24,629,1,0,IPython/system,rm,0
134,72,274,8386,26,631,1,0,IPython/system,cp,0
135,72,275,8388,0,633,4,0,IPython/run_line_magic,matplotlib,0
136,72,275,8388,0,633,12,0,IPython/run_line_magic,config,0
137,72,275,8395,7,639,2,0,IPython/system,unzip,0
138,72,275,8400,12,643,1,0,IPython/system,rm,0
139,72,275,8400,12,643,2,0,IPython/system,rm,0
140,72,275,8401,13,644,1,0,IPython/system,rm,0
141,72,276,8411,7,650,2,0,IPython/system,genomepy,0
142,72,276,8415,11,653,1,0,IPython/system,wget,0
143,72,276,8416,12,654,1,0,IPython/system,gunzip,0
144,72,277,8432,2,665,4,0,IPython/run_line_magic,matplotlib,0
145,72,277,8434,4,667,1,0,IPython/run_line_magic,config,0
146,72,278,8449,2,677,4,0,IPython/run_line_magic,matplotlib,0
147,72,278,8449,2,677,11,0,IPython/run_line_magic,config,0
148,72,278,8453,6,679,2,0,IPython/system,wget,0
149,72,279,8466,2,687,1,0,IPython/run_line_magic,matplotlib,0
150,72,279,8466,2,687,2,0,IPython/run_line_magic,config,0
151,72,280,8480,3,696,1,0,IPython/run_line_magic,matplotlib,0
152,72,280,8480,3,696,2,0,IPython/run_line_magic,config,0
153,74,282,8661,3,817,58,7,IPython/output_ref,_,0
154,74,282,8677,19,828,22,4,IPython/output_ref,_,0
155,74,282,8678,20,829,2,0,IPython/output_ref,_,0
156,74,290,8857,25,877,2,0,IPython/output_ref,_,0
157,74,291,8871,12,886,2,12,IPython/output_ref,_,0
158,74,291,8889,30,896,2,0,IPython/output_ref,_,0
159,74,292,8898,8,902,1,0,IPython/system,mv,0
160,74,292,8914,24,915,1,0,IPython/system,mv,0
161,74,294,9000,1,973,17,0,IPython/run_line_magic,matplotlib,0
162,74,295,9064,36,1015,1,0,IPython/output_ref,_,0
163,74,295,9101,73,1037,1,0,IPython/output_ref,_,0
164,74,296,9159,49,1077,1,0,IPython/output_ref,_,0
165,74,296,9159,49,1077,4,4,IPython/output_ref,_,0
166,74,298,9220,59,1120,1,0,IPython/output_ref,_,0
167,74,298,9220,59,1120,4,4,IPython/output_ref,_,0
168,74,299,9230,9,1124,1,0,IPython/output_ref,_,0
169,74,299,9279,58,1158,1,0,IPython/output_ref,_,0
170,74,299,9279,58,1158,4,4,IPython/output_ref,_,0
171,74,300,9344,64,1203,1,0,IPython/output_ref,_,0
172,74,300,9344,64,1203,4,4,IPython/output_ref,_,0
173,78,343,10758,25,1372,1,0,IPython/run_line_magic,rm,0
174,78,343,10790,57,1399,1,0,IPython/run_line_magic,rm,0
175,78,343,10793,60,1401,1,0,IPython/run_line_magic,rm,0
176,78,343,10814,81,1421,1,0,IPython/run_line_magic,rm,0
177,78,343,10816,83,1423,1,0,IPython/run_line_magic,debug,0
178,78,343,10824,91,1430,1,0,IPython/run_line_magic,rm,0
179,78,343,10827,94,1432,1,0,IPython/run_line_magic,rm,0
180,78,343,10837,104,1440,1,0,IPython/run_line_magic,rm,0
181,78,347,11030,36,1564,1,0,IPython/run_line_magic,debug,0
182,78,348,11047,9,1575,1,0,IPython/run_line_magic,debug,0
183,78,358,11368,4,1823,1,0,IPython/run_line_magic,load_ext,0
184,78,358,11379,15,1830,1,10,IPython/run_line_magic,timeit,0
185,78,358,11382,18,1832,1,13,IPython/run_line_magic,timeit,0
186,78,358,11387,23,1836,1,13,IPython/run_line_magic,timeit,0
187,78,358,11392,28,1840,1,16,IPython/run_line_magic,timeit,0
188,78,358,11400,36,1846,1,16,IPython/run_line_magic,timeit,0
189,78,358,11402,38,1847,1,19,IPython/run_line_magic,timeit,0
190,78,358,11407,43,1851,1,19,IPython/run_line_magic,timeit,0
191,78,358,11411,47,1854,1,22,IPython/run_line_magic,timeit,0
192,78,358,11422,58,1863,1,0,IPython/run_line_magic,prun,0
193,78,358,11425,61,1865,1,0,IPython/run_line_magic,lprun,0
194,78,361,11493,14,1913,1,0,IPython/run_line_magic,cat,0
195,78,366,11639,17,2018,1,0,IPython/run_cell_magic,bash,0
196,78,367,11664,23,2035,1,0,IPython/run_line_magic,rm,0
197,78,367,11667,26,2038,1,0,IPython/run_line_magic,ls,0
198,78,367,11670,29,2040,1,0,IPython/run_line_magic,rm,0
199,78,367,11675,34,2045,1,0,IPython/run_line_magic,debug,0
200,78,367,11676,35,2046,1,0,IPython/run_line_magic,ls,0
201,78,367,11678,37,2047,1,0,IPython/run_line_magic,rm,0
202,78,367,11681,40,2050,1,0,IPython/run_line_magic,ls,0
203,78,367,11683,42,2051,1,0,IPython/run_line_magic,rm,0
204,78,367,11685,44,2053,1,0,IPython/run_line_magic,ls,0
205,78,367,11687,46,2054,1,0,IPython/run_line_magic,rm,0
206,78,367,11689,48,2056,1,0,IPython/run_line_magic,ls,0
207,78,367,11695,54,2061,1,0,IPython/run_line_magic,ls,0
208,78,368,11707,10,2068,1,0,IPython/run_line_magic,ls,0
209,78,369,11723,12,2077,1,0,IPython/run_line_magic,rm,0
210,78,369,11725,14,2079,1,0,IPython/run_line_magic,ls,0
211,78,370,11746,9,2092,1,0,IPython/run_line_magic,rm,0
212,78,370,11746,9,2092,2,0,IPython/run_line_magic,rm,0
213,78,370,11746,9,2092,3,0,IPython/run_line_magic,rm,0
214,78,370,11747,10,2093,1,0,IPython/run_line_magic,ls,0
215,78,370,11750,13,2096,1,0,IPython/run_line_magic,ls,0
216,78,371,11763,10,2103,1,0,IPython/run_line_magic,rm,0
217,78,371,11763,10,2103,2,0,IPython/run_line_magic,rm,0
218,78,371,11763,10,2103,3,0,IPython/run_line_magic,rm,0
219,78,371,11766,13,2105,1,0,IPython/run_line_magic,debug,0
220,78,371,11767,14,2106,1,0,IPython/run_line_magic,ls,0
221,78,371,11769,16,2107,1,0,IPython/run_line_magic,rm,0
222,78,371,11769,16,2107,2,0,IPython/run_line_magic,rm,0
223,78,371,11769,16,2107,3,0,IPython/run_line_magic,rm,0
224,78,371,11770,17,2108,1,0,IPython/run_line_magic,ls,0
225,78,371,11773,20,2111,1,0,IPython/run_line_magic,ls,0
226,78,372,11796,21,2125,1,0,IPython/run_line_magic,debug,0
227,79,374,11799,0,2128,22,0,IPython/run_line_magic,output,0
228,79,374,11799,0,2128,23,0,IPython/run_line_magic,opts,0
229,79,374,11801,2,2130,1,0,IPython/run_cell_magic,output,0
230,79,374,11803,4,2132,1,0,IPython/run_cell_magic,output,0
231,79,374,11804,5,2133,1,0,IPython/run_cell_magic,output,0
232,79,374,11805,6,2134,1,0,IPython/run_cell_magic,output,0
233,79,374,11807,8,2136,1,0,IPython/run_cell_magic,output,0
234,79,374,11812,13,2141,1,0,IPython/run_cell_magic,output,0
235,79,375,11822,2,2151,1,0,IPython/run_cell_magic,opts,0
236,80,381,11990,1,2160,13,0,IPython/run_line_magic,matplotlib,0
237,84,393,12295,1,2171,3,0,IPython/run_line_magic,matplotlib,0
238,84,395,12334,4,2177,2,0,IPython/run_line_magic,time,0
239,84,395,12334,4,2177,5,0,IPython/run_line_magic,time,0
240,84,395,12341,11,2181,16,4,IPython/output_ref,_,0
241,84,395,12343,13,2183,5,0,IPython/run_line_magic,time,0
242,127,491,15435,2,2213,1,0,IPython/system,pip3,0
243,127,491,15435,2,2213,2,0,IPython/system,pip3,0
244,127,491,15435,2,2213,3,0,IPython/system,pip3,0
245,127,491,15442,9,2217,1,0,IPython/system,DGLBACKEND=pytorch,0
246,127,491,15444,11,2218,1,0,IPython/system,ls,0
247,127,491,15444,11,2218,2,0,IPython/system,ls,0
248,127,493,15468,4,2221,1,0,IPython/system,mkdir,0
249,127,493,15475,11,2225,1,0,IPython/system,ls,0
250,127,493,15477,13,2226,1,0,IPython/system,DGLBACKEND=pytorch,0
251,127,493,15478,14,2227,1,0,IPython/system,DGLBACKEND=pytorch,0
252,127,493,15479,15,2228,1,0,IPython/system,DGLBACKEND=pytorch,0
253,127,493,15480,16,2229,1,0,IPython/system,DGLBACKEND=pytorch,0
254,127,493,15481,17,2230,1,0,IPython/system,DGLBACKEND=pytorch,0
255,127,493,15482,18,2231,1,0,IPython/system,DGLBACKEND=pytorch,0
256,127,493,15483,19,2232,1,0,IPython/system,DGLBACKEND=pytorch,0
257,127,493,15484,20,2233,1,0,IPython/system,DGLBACKEND=pytorch,0
258,127,493,15485,21,2234,1,0,IPython/system,DGLBACKEND=pytorch,0
259,127,493,15486,22,2235,1,0,IPython/system,DGLBACKEND=pytorch,0
260,138,528,16105,4,2269,5,0,IPython/run_line_magic,matplotlib,0
261,138,530,16145,5,2279,9,0,IPython/run_line_magic,reset,0
262,146,544,16642,4,2292,1,0,IPython/system,./gatk-4.1.7.0/gatk,0
263,146,544,16644,6,2293,1,0,IPython/system,bcftools,0
264,146,544,16645,7,2294,1,0,IPython/system,bcftools,0
265,146,544,16648,10,2296,1,0,IPython/system,./bcftools/bcftools,0
266,146,544,16651,13,2297,1,0,IPython/system,bcftools,0
267,146,545,16684,8,2312,1,0,IPython/system,./gatk,0
268,146,545,16688,12,2313,1,0,IPython/system,./gatk,0
269,146,546,16698,8,2316,1,0,IPython/system,./gatk,0
270,146,548,16715,1,2317,1,0,IPython/system,docker,0
271,146,550,16732,4,2323,1,0,IPython/system,./art_illumina,0
272,146,550,16739,11,2324,1,0,IPython/system,./msgen,0
273,146,550,16743,15,2325,1,0,IPython/system,./gatk,0
274,146,555,16846,3,2362,1,0,IPython/system,wget,0
275,146,555,16848,5,2363,1,0,IPython/system,./deploy-cromwell-on-azure-linux,0
276,146,555,16852,9,2364,1,0,IPython/system,./azcopy,0
277,146,555,16853,10,2365,1,0,IPython/system,az,0
278,146,555,16855,12,2366,1,0,IPython/system,./azcopy,0
279,146,555,16857,14,2367,1,0,IPython/system,./azcopy,0
280,146,555,16860,17,2368,1,0,IPython/system,./azcopy,0
281,146,555,16863,20,2369,1,0,IPython/system,./gatk,0
282,146,555,16864,21,2370,1,0,IPython/system,./gatk,0
283,146,555,16867,24,2371,1,0,IPython/system,./gatk,0
284,146,555,16870,27,2372,1,0,IPython/system,./gatk,0
285,146,555,16873,30,2373,1,0,IPython/system,./gatk,0
286,146,555,16876,33,2374,1,0,IPython/system,./gatk,0
287,146,555,16880,37,2375,1,0,IPython/system,./gatk,0
288,165,606,18231,2,2385,1,0,IPython/run_line_magic,cd,0
289,165,606,18231,2,2385,2,0,IPython/run_line_magic,load_ext,0
290,165,606,18233,4,2386,13,0,IPython/run_line_magic,run,0
291,165,606,18239,10,2391,16,12,IPython/output_ref,_,0
292,165,606,18239,10,2391,23,20,IPython/output_ref,_,0
293,165,607,18267,1,2414,1,0,IPython/run_line_magic,pylab,0
294,165,607,18267,1,2414,2,0,IPython/run_line_magic,cd,0
295,165,608,18284,1,2431,1,0,IPython/run_line_magic,cd,0
296,165,608,18284,1,2431,2,0,IPython/run_line_magic,load_ext,0
297,165,608,18285,2,2432,36,0,IPython/run_line_magic,run,0
298,165,608,18298,15,2445,2,67,IPython/output_ref,_,0
299,165,610,18317,2,2451,1,0,IPython/run_line_magic,cd,0
300,165,610,18317,2,2451,2,0,IPython/run_line_magic,load_ext,0
301,165,610,18319,4,2453,24,0,IPython/run_line_magic,run,0
302,165,610,18327,12,2459,7,4,IPython/output_ref,_,0
303,165,610,18334,19,2466,1,0,IPython/run_cell_magic,R,0
304,165,610,18336,21,2468,1,0,IPython/run_cell_magic,R,0
305,165,611,18374,2,2499,1,0,IPython/run_line_magic,cd,0
306,165,611,18374,2,2499,2,0,IPython/run_line_magic,load_ext,0
307,165,611,18376,4,2501,23,0,IPython/run_line_magic,run,0
308,165,611,18384,12,2507,7,4,IPython/output_ref,_,0
309,165,611,18392,20,2514,1,0,IPython/run_cell_magic,R,0
310,165,611,18395,23,2516,1,0,IPython/run_cell_magic,R,0
311,165,612,18431,1,2546,1,0,IPython/run_line_magic,cd,0
312,165,612,18433,3,2548,5,0,IPython/run_line_magic,run,0
313,165,612,18461,31,2569,16,8,IPython/output_ref,_,0
314,165,613,18468,2,2575,1,0,IPython/run_line_magic,cd,0
315,165,613,18468,2,2575,2,0,IPython/run_line_magic,load_ext,0
316,165,613,18471,5,2577,36,0,IPython/run_line_magic,run,0
317,165,613,18494,28,2598,1,0,IPython/run_cell_magic,R,0
318,165,613,18495,29,2599,1,0,IPython/run_cell_magic,R,0
319,165,613,18504,38,2608,13,18,IPython/output_ref,_,0
320,165,613,18505,39,2609,10,4,IPython/output_ref,_,0
321,165,613,18528,62,2629,15,48,IPython/output_ref,_,0
322,165,613,18528,62,2629,15,55,IPython/output_ref,_,0
323,165,614,18537,2,2636,1,0,IPython/run_line_magic,cd,0
324,165,614,18537,2,2636,2,0,IPython/run_line_magic,load_ext,0
325,165,614,18538,3,2637,34,0,IPython/run_line_magic,run,0
326,165,614,18542,7,2641,2,4,IPython/output_ref,_,0
327,165,615,18552,1,2649,1,0,IPython/run_line_magic,cd,0
328,165,615,18552,1,2649,2,0,IPython/run_line_magic,load_ext,0
329,165,615,18554,3,2651,5,0,IPython/run_line_magic,run,0
330,165,615,18577,26,2667,1,0,IPython/run_cell_magic,R,0
331,165,615,18578,27,2668,1,0,IPython/run_cell_magic,R,0
332,165,615,18579,28,2669,1,0,IPython/run_cell_magic,R,0
333,165,615,18580,29,2670,1,0,IPython/run_cell_magic,R,0
334,165,616,18585,2,2674,1,0,IPython/run_line_magic,cd,0
335,165,616,18585,2,2674,2,0,IPython/run_line_magic,load_ext,0
336,165,616,18587,4,2676,25,0,IPython/run_line_magic,run,0
337,165,616,18595,12,2682,7,4,IPython/output_ref,_,0
338,165,616,18603,20,2689,1,0,IPython/run_cell_magic,R,0
339,165,616,18605,22,2691,1,0,IPython/run_cell_magic,R,0
340,165,617,18643,2,2722,1,0,IPython/run_line_magic,cd,0
341,165,617,18643,2,2722,2,0,IPython/run_line_magic,load_ext,0
342,165,617,18645,4,2724,24,0,IPython/run_line_magic,run,0
343,165,617,18653,12,2730,7,4,IPython/output_ref,_,0
344,165,617,18660,19,2737,1,0,IPython/run_cell_magic,R,0
345,165,617,18662,21,2739,1,0,IPython/run_cell_magic,R,0
346,165,617,18663,22,2740,1,0,IPython/run_cell_magic,R,0
347,165,618,18699,3,2769,1,0,IPython/run_line_magic,cd,0
348,165,618,18701,5,2770,39,0,IPython/run_line_magic,run,0
349,165,618,18714,18,2778,4,4,IPython/output_ref,_,0
350,165,618,18749,53,2806,10,4,IPython/output_ref,_,0
351,165,619,18755,2,2811,1,0,IPython/run_line_magic,cd,0
352,165,619,18755,2,2811,2,0,IPython/run_line_magic,load_ext,0
353,165,619,18755,2,2811,3,0,IPython/system,mkdir,0
354,165,619,18789,36,2838,7,0,IPython/run_line_magic,run,0
355,165,619,18789,36,2838,8,0,IPython/run_line_magic,run,0
356,165,620,18794,2,2842,1,0,IPython/run_line_magic,cd,0
357,165,620,18794,2,2842,2,0,IPython/run_line_magic,load_ext,0
358,165,620,18796,4,2843,38,0,IPython/run_line_magic,run,0
359,165,621,18816,2,2859,1,0,IPython/run_line_magic,cd,0
360,165,621,18816,2,2859,2,0,IPython/run_line_magic,load_ext,0
361,165,621,18818,4,2860,21,0,IPython/run_line_magic,run,0
362,165,621,18822,8,2863,16,4,IPython/output_ref,_,0
363,165,621,18822,8,2863,25,4,IPython/output_ref,_,0
364,165,621,18823,9,2864,5,0,IPython/output_ref,_,0
365,165,621,18823,9,2864,15,0,IPython/output_ref,_,0
366,165,622,18858,3,2892,1,0,IPython/run_line_magic,cd,0
367,165,622,18858,3,2892,2,0,IPython/run_line_magic,load_ext,0
368,165,622,18860,5,2893,39,0,IPython/run_line_magic,run,0
369,165,622,18871,16,2902,4,4,IPython/output_ref,_,0
370,165,623,18888,2,2917,1,0,IPython/run_line_magic,cd,0
371,165,623,18888,2,2917,2,0,IPython/run_line_magic,load_ext,0
372,165,623,18888,2,2917,3,0,IPython/system,mkdir,0
373,173,636,19223,1,2947,3,0,IPython/run_line_magic,matplotlib,0
374,173,637,19250,1,2961,15,0,IPython/run_line_magic,matplotlib,0
375,173,637,19259,10,2965,9,0,IPython/output_ref,_,0
376,173,638,19281,1,2977,8,0,IPython/run_line_magic,matplotlib,0
377,173,638,19284,4,2979,2,0,IPython/output_ref,_,0
378,173,638,19286,6,2980,2,0,IPython/output_ref,_,0
379,173,638,19288,8,2981,2,0,IPython/output_ref,_,0
380,173,638,19292,12,2983,7,0,IPython/output_ref,_,0
381,173,638,19293,13,2984,4,0,IPython/output_ref,_,0
382,173,640,19334,1,2990,8,0,IPython/run_line_magic,matplotlib,0
383,173,640,19338,5,2992,2,0,IPython/output_ref,_,0
384,173,640,19340,7,2993,2,0,IPython/output_ref,_,0
385,173,640,19343,10,2995,2,0,IPython/output_ref,_,0
386,173,640,19344,11,2996,6,0,IPython/output_ref,_,0
387,173,641,19355,1,3002,5,0,IPython/run_line_magic,matplotlib,0
388,173,642,19367,1,3010,14,0,IPython/run_line_magic,matplotlib,0
389,173,642,19371,5,3014,3,0,IPython/output_ref,_,0
390,173,642,19372,6,3015,12,0,IPython/output_ref,_,0
391,173,642,19373,7,3016,3,0,IPython/output_ref,_,0
392,173,644,19400,1,3023,13,0,IPython/run_line_magic,matplotlib,0
393,173,645,19420,1,3034,8,0,IPython/run_line_magic,matplotlib,0
394,174,646,19432,1,3045,1,0,IPython/run_line_magic,pylab,0
395,174,646,19432,1,3045,2,0,IPython/run_line_magic,matplotlib,0
396,174,646,19462,31,3067,1,0,IPython/run_line_magic,matplotlib,0
397,174,647,19477,1,3078,15,0,IPython/run_line_magic,matplotlib,0
398,174,650,19575,23,3117,1,0,IPython/run_line_magic,matplotlib,0
399,174,650,19599,47,3118,1,0,IPython/run_line_magic,matplotlib,0
400,174,650,19599,47,3118,11,0,IPython/output_ref,_,0
401,174,650,19605,53,3119,1,0,IPython/run_line_magic,matplotlib,0
402,174,650,19605,53,3119,9,4,IPython/output_ref,_,0
403,174,650,19605,53,3119,12,0,IPython/output_ref,_,0
404,174,650,19612,60,3120,1,0,IPython/run_cell_magic,html,0
405,174,660,19686,1,3123,1,0,IPython/run_cell_magic,javascript,0
406,174,684,19755,0,3148,1,0,IPython/run_line_magic,matplotlib,0
407,174,684,19755,0,3148,2,0,IPython/run_line_magic,config,0
408,174,686,19760,2,3149,1,0,IPython/run_line_magic,pylab,0
409,174,688,19776,0,3161,1,0,IPython/run_line_magic,matplotlib,0
410,174,688,19776,0,3161,2,0,IPython/run_line_magic,config,0
411,174,697,19909,0,3199,6,0,IPython/run_line_magic,matplotlib,0
412,212,746,21293,2,3233,4,0,IPython/run_line_magic,matplotlib,0
413,232,1017,25749,3,3260,4,19,IPython/output_ref,_,0
414,233,1020,25784,2,3278,1,0,IPython/run_line_magic,reload_ext,0
415,233,1020,25784,2,3278,2,0,IPython/run_line_magic,autoreload,0
416,233,1021,25788,1,3280,1,0,IPython/run_line_magic,reload_ext,0
417,233,1021,25788,1,3280,2,0,IPython/run_line_magic,autoreload,0
418,233,1021,25788,1,3280,21,0,IPython/run_line_magic,matplotlib,0
419,236,1023,25921,2,3316,1,0,IPython/run_line_magic,matplotlib,0
420,236,1024,25946,2,3327,1,0,IPython/run_line_magic,matplotlib,0
421,236,1024,25966,22,3341,6,0,IPython/output_ref,_,0
422,236,1024,25966,22,3341,9,4,IPython/output_ref,_,0
423,236,1025,25972,2,3347,1,0,IPython/run_line_magic,matplotlib,0
424,236,1026,25999,2,3359,1,0,IPython/run_line_magic,matplotlib,0
425,236,1027,26035,2,3377,1,0,IPython/run_line_magic,matplotlib,0
